X,Y,DISTRICT,SITE_ID,PROJECT_NAME,PROJECT_ID,STATUS,PROJECT_MGR,OGC_NUMBER,ISDR_DATE,CONTAMINANTS,OFFSITECOC,ADDRESS,CITY,ZIP5,ZIP4,COUNTY_ID,DATUM_ID,METHOD_ID,FEATURE,OBJECT_OF_INTEREST,PROXIMITY_TO_OBJECT,LAT_DD,LAT_MM,LAT_SS,LONG_DD,LONG_MM,LONG_SS,GIS_ALBX,GIS_ALBY,COLLECT_USERNAME,COLLECT_AFFILIATION,COLLECT_PROGRAM_ID,COLLECT_DATE,MAP_SOURCE,MAP_SOURCE_SCALE,INTERPOLATION_SCALE,COORDINATE_ACCURACY_ID,VERIFY_METHOD_ID,VERIFIER_USERNAME,VERIFIER_AFFILIATION,VERIFYING_PROGRAM_ID,VERIFICATION_DATE,OBJECTID,DOCUMENTS
-80.586498469528522,24.953411997724206,SD,291532,US COAST GUARD-ISLAMADORA,314710,CLOSED,MASELLA_C,,1989-04-14T00:00:00.000Z,,,183 PALEMO DRIVE,ISLAMORADA,33036,4404,44,WGS84,DPHO,,CAP_RAP SITE,EXACT,24,57,12.2671,80,35,11.3845,744361.46,110421.81,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-04-13T00:00:00.000Z,2004_DOQQ,5000,5000,3,DPHO,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-04-13T17:57:12.000Z,3982,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_291532/gis-facility!search
-81.106202920083575,24.710168285964237,SD,291535,US COAST GUARD-MARATHON,314711,CLOSED,MASELLA_C,,1989-04-14T00:00:00.000Z,,,1800 OVERSEAS HIGHWAY,MARATHON,33050,2125,44,WGS84,DPHO,,CAP_RAP SITE,EXACT,24,42,36.59,81,6,22.32,692575.85,82122.13,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-04-13T00:00:00.000Z,2004_DOQQ,901,901,3,DPHO,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-04-13T18:06:49.000Z,3983,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_291535/gis-facility!search
-81.694447532182494,24.579171018215302,SD,291554,USN NAVAL AIR STATION-KEY WEST (TRANSFORMER),314725,CLOSED,MASELLA_C,,1998-11-18T00:00:00.000Z,,,PALM AVENUE,KEY WEST-BOCA CHICA KEY,33040,9001,44,NAD83,UNVR,TRANSFORMER,CAP_RAP SITE,APPRX,24,34,45,81,41,40,633381.03,66351.13,MASELLA_C,,,,,,,,,,,,,3988,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_291554/gis-facility!search
-80.889402622293275,26.374504822154787,SD,291607,USSC-SOUTHERN GROVE-MOTT FARM UNIT 2 LATERAL PUMP STATION,314767,CLOSED,MASELLA_C,,2005-01-18T00:00:00.000Z,,,CR 846,,,,26,NAD83,UNVR,,CAP_RAP SITE,APPRX,26,22,28.2,80,53,21.839,709834.21,267219.85,MASELLA_C,,,,,,,,,,,,,4000,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_291607/gis-facility!search
-80.534533400060042,25.001986732830737,SD,291549,VICS AUTO TECH,314722,CLOSED,MASELLA_C,,2005-03-15T00:00:00.000Z,,,90579 OLD HIGHWAY,TAVERNIER,33070,2332,44,WGS84,DPHO,,CAP_RAP SITE,EXACT,25,0,7.1361,80,32,4.3103,749451.1,115951.72,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-04-14T00:00:00.000Z,2004_DOQQ,5000,5000,3,DPHO,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-04-14T07:44:21.000Z,3987,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_291549/gis-facility!search
-80.165111318952512,26.058881231721294,SED,54408,HOLIDAY DIVER LLC INC,277275,CLOSED,SMITH_LA,,2003-08-20T00:00:00.000Z,dioxins and metals,Y,1940 GRIFFIN RD,DANIA BEACH,33004,,6,NAD83,DPHO,,CAP_RAP SITE,CENTR,26,3,31.9553,80,9,54.3911,783046.02,234238.84,WIERZBICKI_P,Florida Department of Environmental Protection,CL,2012-08-08T00:00:00.000Z,IMAGERY_04_09,5000,5000,3,DPHO,WIERZBICKI_P,Florida Department of Environmental Protection,CL,2012-08-08T07:33:57.000Z,3141,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_54408/gis-facility!search
-80.179724904338769,25.993060297589015,SED,271237,HOLLYWOOD ASH DUMP,301951,CLOSED,ARMSTRONG_B,,1998-06-03T00:00:00.000Z,Arsenic in groundwater.  PAHs and Dioxins in soils.,N,1600 SOUTH PARK ROAD,HOLLYWOOD,33021,8225,6,NAD83,UNVR,landfill ash dump site,CAP_RAP SITE,APPRX,25,59,35,80,10,47,781813.07,226892.77,ARMSTRONG_B,,,,,,,,,,,,,3530,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_271237/gis-facility!search
-80.374061107025923,27.214643933435447,SED,286406,IMAGINE SCHOOL,311102,CLOSED,SMITH_LA,,2008-01-31T00:00:00.000Z,,,4390 YAMADA DRIVE,PORT ST LUCIE,34953,,56,WGS84,DPHO,,CAP_RAP SITE,CENTR,27,12,52.7,80,22,26.61,758409.38,361852.53,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-04-14T00:00:00.000Z,2004_DOQQ,5000,5000,3,DPHO,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-04-14T15:10:52.000Z,3762,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_286406/gis-facility!search
-80.483894550044738,27.022505743347622,SED,245084,INDIANTOWN REVITALIZATION PROJECT,285805,CLOSED,SMITH_LA,,2005-01-27T00:00:00.000Z,PAHs and lead,N,SW FARMS ROAD,INDIANTOWN,,,43,NAD83,DGPS,,CAP_RAP SITE,APPRX,27,1,21.0027,80,29,2.0103,748164.29,340212.92,SMITH_LA,,CL,,1999 doqs,5000,,4,DPHO,STONE_H,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-08-10T10:18:47.000Z,3304,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_245084/gis-facility!search
-80.103058236090064,26.761393826240948,SED,273922,WALMART STORE 4446-00,304038,CLOSED,RUECKERT_W,,2007-02-06T00:00:00.000Z,,N,4225 45TH STREET,WEST PALM BEACH,33407,,50,NAD83,UNVR,,CAP_RAP SITE,APPRX,26,45,41,80,6,11,786778.32,312371.24,BUTTERMORE_T,,,,,,,,,,,,,3592,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_273922/gis-facility!search
-80.643662495827883,26.422260006381389,SED,287086,WOERNER TURF TRACT 2,311600,CLOSED,WIERZBICKI_P,,2004-03-30T00:00:00.000Z,,,US HWY 27,SOUTH BAY,33438,,50,NAD83,DPHO,,FACILITY,APPRX,26,25,20.1186,80,38,37.1748,734161.3,273160.4,RUECKERT_W,Florida Department of Environmental Protection,CR,2012-03-28T00:00:00.000Z,IMAGERY_04_09,85000,85000,3,DPHO,RUECKERT_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CR,2012-03-28T15:34:14.000Z,3779,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_287086/gis-facility!search
-87.218893740034403,30.536672301417362,NWD,278289,UNIVERSITY OF WEST FLORIDA - ACID NEUTRALIZATION TANK,306500,CLOSED,CULLEN_D,,2007-01-08T00:00:00.000Z,,,11000 UNIVERSITY PKWY,PENSACOLA,32514,,17,NAD83,UNVR,,CAP_RAP SITE,APPRX,30,32,12,87,13,8,91443.76,729472.8,CULLEN_D,,,,,,,,,,,,,3659,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_278289/gis-facility!search
-84.179637306222617,30.073816737053498,NWD,284462,US COAST GUARD - ST MARKS LIGHTHOUSE,310105,CLOSED,HARDY_J,,2007-11-20T00:00:00.000Z,,,ST. MARKS NATIONAL WILDLIFE REFUGE,ST MARKS,32355,,65,WGS84,DPHO,LIghthouse,FACILITY,EXACT,30,4,25.72,84,10,46.68,382703.93,674087.06,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-03-08T00:00:00.000Z,2004_DOQQ,5000,5000,3,DPHO,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-03-08T14:57:51.000Z,3731,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_284462/gis-facility!search
-87.478842551725464,30.900292428458037,NWD,236705,WALNUT HILL BUS MAINTENANCE FACILITY,281529,CLOSED,WHITLOCK_B,,2003-09-15T00:00:00.000Z,hydraulic fluid,N,7850 HIGHWAY 97,WALNUT HILL,,,17,HARN,DPHO,,CAP_RAP SITE,EXACT,30,54,1.0322,87,28,43.8154,67670.4,770478.75,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-13T12:39:23.000Z,1999 doqs,2815,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-04-13T12:39:23.000Z,3203,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_236705/gis-facility!search
-84.567293603853059,30.562566947805749,NWD,2385,WEAVEXX (FLORIDA WIRE AND NAIL),276693,CLOSED,COOEY_S,89-0614,1989-04-30T00:00:00.000Z,zinc and nitrate,N,SOUTH ADAMS ST.,QUINCY,32351,,20,HARN,GGPS,,CAP_RAP SITE,EXACT,30,33,45.2204,84,34,2.2422,345628.33,728444.4,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-09T12:22:27.000Z,1999 doqs,5000,,4,DPHO,BAIN_W,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2005-06-09T12:22:27.000Z,3091,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_2385/gis-facility!search
-84.126948418133765,30.468636272895694,NWD,250521,"WERNER ENTERPRISES, INC.",288789,CLOSED,HULTSTRAND_V,,2004-09-13T00:00:00.000Z,,,,TALLAHASSEE,,,37,NAD83,UNVR,,CAP_RAP SITE,APPRX,30,28,7.07,84,7,37,387822.21,717901.54,HULTSTRAND_V,,,,,,,,,,,,,3339,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_250521/gis-facility!search
-86.635854685575666,30.469358416896924,NWD,289570,WEST FLORIDA SCRAP METAL (AKA - J & K OF OKALOOSA),313436,CLOSED,CONNER_M,,2008-10-01T00:00:00.000Z,,,1530 NORTH BEAL EXTENSION,FORT WALTON BEACH,32534,,46,WGS84,DPHO,,FACILITY,EXACT,30,28,9.67,86,38,9.06,147163.58,720677.72,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-03-08T00:00:00.000Z,2004_DOQQ,5000,5000,3,DPHO,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-03-08T15:05:50.000Z,3899,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_289570/gis-facility!search
-80.052299889178116,26.798288280671333,SED,140569,"    LAKE PARK, TOWN OF      003",312317,CLOSED,HARCOURT_J,,2006-05-12T00:00:00.000Z,,,601 FEDERAL HIGHWAY,LAKE PARK,33403,,50,NAD83,UNVR,,CAP_RAP SITE,APPRX,26,47,53.82,80,3,8.27,791683.36,316625.36,,,,,,,,,,,,,,3869,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_140569/gis-facility!search
-80.164996864099265,26.689576028796228,SED,253900,832 PIKE ROAD (FORMERLY WATERLINK),291114,CLOSED,SMITH_LA,,1995-12-18T00:00:00.000Z,,U,832 PIKE ROAD,WEST PALM BEACH,,,50,NAD83,UNVR,,CAP_RAP SITE,APPRX,26,41,22.456,80,9,53.979,780880.72,304209.45,BROWN_JLYN,,,,,,,,,,,,,3366,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_253900/gis-facility!search
-80.400181937019468,27.763072594859398,SED,289528,IRC CATTLE DIP VAT,313399,CLOSED,WIERZBICKI_P,N/A,2008-03-28T00:00:00.000Z,,No,9255 93RD STREET ON COUNTY ROAD 510,VERO BEACH,32967,,31,NAD83,DPHO,at loc of As in soils,CAP_RAP SITE,EXACT,27,45,47.0427,80,24,0.6449,754050.61,422651.51,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2015-04-03T00:00:00.000Z,IMAGERY_11_13,5000,5000,3,DPHO,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2015-04-03T10:09:34.000Z,3898,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_289528/gis-facility!search
-80.334502767282018,27.407702592552333,SED,285490,JC AUTOMOTIVE AND DIAGNOSTICS,310628,CLOSED,SELVENDRAN_G,,2004-05-04T00:00:00.000Z,,N,3101 OLEANDER AVENUE,FORT PIERCE,34982,,56,NAD83,DPHO,,CAP_RAP SITE,APPRX,27,24,27.711,80,20,4.2,761681.28,383396.02,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2013-10-14T00:00:00.000Z,IMAGERY_04_09,5000,5000,3,DPHO,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2013-10-14T09:49:52.000Z,3752,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_285490/gis-facility!search
-80.094002599902822,26.942601593405875,SED,45184,"JUPITER CLEANERS (FRMR), JULIANO PROP. (FRMR), BLUE WATER IN",281153,CLOSED,PHILOCTETE_H,,2004-06-15T00:00:00.000Z,Dry Cleaner Solvents.,N,936 OLD DIXIE HWY,JUPITER,33458,,50,NAD83,DPHO,,CAP_RAP SITE,APPRX,26,56,33.3478,80,5,38.3997,787039.67,332507.67,WIERZBICKI_P,Florida Department of Environmental Protection,CL,2014-05-08T00:00:00.000Z,IMAGERY_11_13,1250,1250,3,DPHO,WIERZBICKI_P,Florida Department of Environmental Protection,CL,2014-05-08T08:32:21.000Z,3187,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_45184/gis-facility!search
-80.809171991528444,27.458898010437085,SED,229178,JWJ AMMONIUM NITRATE SPILL,277262,CLOSED,RUECKERT_W,,2002-10-30T00:00:00.000Z,ammonium nitrate,Y,441 NORTH OF COUNTY ROAD 68,OKECHOBEE,,,47,NAD83,MMAP,,CAP_RAP SITE,VICIN,27,27,32.0145,80,48,33.0087,714709.25,387776.56,,,CR,2006-05-17T00:00:00.000Z,1999 doqs,2874,,4,DPHO,THORNTON_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-05-17T06:27:07.000Z,3140,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_229178/gis-facility!search
-80.191336030418768,26.395282620934591,SED,271256,YAMATO VILLAGE,302220,CLOSED,JAMES_R,,2006-05-17T00:00:00.000Z,,N,9101 LAKERIDGE BLVD,BOCA RATON,,,50,NAD83,UNVR,dry cleaner,CAP_RAP SITE,APPRX,26,23,43,80,11,28.8,779274.46,271475.69,ARMSTRONG_B,,,,,,,,,,,,,3538,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_271256/gis-facility!search
-80.389389599921117,25.794689604025216,SEDA,230285,BEACON LAKES (AMB CODINA) BROWNFIELDS SITE,278002,CLOSED,WIERZBICKI_P,,2003-11-24T00:00:00.000Z,,,"S. SIDE NW 25TH ST, WEST OF FL TURNPIKE",MIAMI,33182,,13,NAD83,DPHO,NE Corner of Property,CAP_RAP SITE,APPRX,25,47,40.8657,80,23,21.7927,761508.95,204259.27,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2012-09-24T00:00:00.000Z,IMAGERY_04_09,12000,12000,3,DPHO,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2012-09-24T09:33:26.000Z,3147,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_230285/gis-facility!search
-82.674340403661304,27.791553600657966,SWD,257799,"22ND AVE COMMONS AKA FORMER JONES CHEMICALS, INC.",293686,CLOSED,BARRON_A,,2005-10-18T00:00:00.000Z,,Y,3000 22ND AVENUE NORTH,ST. PETERSBURG,33713,,52,HARN,DPHO,,CAP_RAP SITE,ENTRA,27,47,29.5745,82,40,27.613,530364.01,421347.03,ROESSLER_J,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-06-20T12:24:18.000Z,1999 doqs,5000,,3,DPHO,ROESSLER_J,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-06-20T12:24:18.000Z,3402,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_257799/gis-facility!search
-82.534626992482117,27.487949781438367,SWD,290912,"2305 13TH AVENUE EAST, BRADENTON (KABOOM PLAYGROUND)",314303,CLOSED,SELLERS_R,,2008-09-10T00:00:00.000Z,,N,2305 13TH AVENUE EAST,BRADENTON,34208,3407,41,WGS84,DPHO,,CAP_RAP SITE,APPRX,27,29,16.601,82,32,4.6449,544503.25,387789.8,SELLERS_R,Florida Department of Environmental Protection,CL,2009-06-01T00:00:00.000Z,2004_DOQQ,2500,2500,3,DPHO,SELLERS_R,Florida Department of Environmental Protection,CL,2009-06-01T15:06:19.000Z,3918,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_290912/gis-facility!search
-82.428685588589062,27.990249960485382,SWD,234983,2701 ELLICOTT STREET/TKH HOLDINGS,280605,CLOSED,COTTON_B,,2003-12-17T00:00:00.000Z,Semi-volatiles,N,2701 ELLICOTT STREET,TAMPA,,,29,HARN,UNVR,,CAP_RAP SITE,CENTR,27,59,24.8812,82,25,43.2559,554239.28,443694.78,CALTA_H,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2004-12-15T10:23:42.000Z,1999 doqs,2424,,4,DPHO,CALTA_H,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2004-12-15T10:23:42.000Z,3182,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_234983/gis-facility!search
-82.52781499433938,27.601820947249301,SWD,230821,40 ACRE GROVE SITE,278234,CLOSED,BELL_SC,,2004-02-13T00:00:00.000Z,"arsenic, dieldrin in soil",u,NW CORNER OF MOCCASIN WALLOW ROAD &,PALMETTO,,,41,NAD83,UNVR,,CAP_RAP SITE,APPRX,27,36,6.5371,82,31,40.1217,545023.77,400442.4,,,CL,,2004 doqqs,5000,,4,DPHO,BERNHARD_K,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-08-21T11:06:16.000Z,3150,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_230821/gis-facility!search
-82.466937391244187,27.555352411113887,SWD,260627,"40-ACRE SITE, PARRISH (LEACH/GARDNER/HUPP SITE)",295153,CLOSED,KIYALI_S,,2005-10-11T00:00:00.000Z,"soil + GW pesticides, arsenic",N,4521 96TH AVENUE EAST,PARRISH,34219,,41,WGS84,DPHO,,CAP_RAP SITE,CENTR,27,33,19.2504,82,28,0.9624,551084.85,395355.22,BELL_SC,Florida Department of Environmental Protection,CR,2009-06-03T00:00:00.000Z,2004_DOQQ,2798,2798,3,DPHO,BELL_SC,Florida Department of Environmental Protection,CR,2009-06-03T11:10:43.000Z,3426,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_260627/gis-facility!search
-85.681865515666985,30.190033383356482,NWDP,245431,FAIRCLOTH RADIATOR & AUTO SERVICE INC,286096,CLOSED,CONNER_M,05-1906-03,2007-07-12T00:00:00.000Z,,,1322 WEST 23RD STREET,PANAMA CITY,32405,,3,NAD83,UNVR,,CAP_RAP SITE,APPRX,30,11,24.1,85,40,54.7,238242.17,688077.49,DILLARD_T,,,2005-02-03T00:00:00.000Z,,,,,,,,,,3307,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_245431/gis-facility!search
-83.87273482001298,30.535819018589905,NWDT,218287,JEFFERSON COUNTY KENNEL CLUB,301783,CLOSED,BAUER_L,,2013-12-11T00:00:00.000Z,,,PO BOX 400,MONTICELLO,32345,,33,HPGN,DPHO,RIVER REACH,CAP_RAP SITE,APPRX,30,32,8.9278,83,52,21.8313,412201.24,725357.03,,,,2003-07-28T00:00:00.000Z,,,,,,,,,,3528,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_218287/gis-facility!search
-82.428745790025602,27.330438746218981,SD,257789, DR KELLY PROPERTY (WAL-MART),293681,CLOSED,MASELLA_C,,2006-03-14T00:00:00.000Z,"Not formerly 62-780 site until June 2008, previously attempted to obtain comments without 62-780",Y,600 CENTER RD,SARASOTA,,,58,WGS84,DPHO,,CAP_RAP SITE,ENTRA,27,19,49.5614,82,25,43.4727,555166.68,370429.17,SEGO_JR,Florida Department of Environmental Protection,CL,2009-05-29T00:00:00.000Z,2004_DOQQ,5000,5000,3,DPHO,SEGO_JR,FL DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2009-05-29T13:26:06.000Z,3401,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_257789/gis-facility!search
-81.668283688536121,26.616927088192998,SD,288508,"""IN YOUR EAR...STEREO""",312609,CLOSED,NEMEC_F,,2008-02-13T00:00:00.000Z,,,2705 LEE BLVD,LEHIGH ACRES,33971,,36,WGS84,DPHO,,FACILITY,EXACT,26,37,0.92,81,40,5.81,631755.06,292412.65,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-03-08T00:00:00.000Z,2004_DOQQ,5000,5000,3,DPHO,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-03-08T15:07:23.000Z,3877,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_288508/gis-facility!search
-80.440844402705196,25.088526729540739,SD,291559,10 SEAGATE BOULEVARD,314728,CLOSED,MASELLA_C,,2004-08-17T00:00:00.000Z,,,10 SEAGATE BOULEVARD,KEY LARGO,33037,4365,44,WGS84,DPHO,,FACILITY,EXACT,25,5,18.68,80,26,27.03,758619,125812.72,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-03-08T00:00:00.000Z,2004_DOQQ,5000,5000,3,DPHO,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-03-08T15:11:48.000Z,3989,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_291559/gis-facility!search
-81.781417041538333,26.137776966382798,SD,291291,1807 TAMIAMI TRAIL EAST PROPERTY,314570,CLOSED,MASELLA_C,,2005-05-31T00:00:00.000Z,,,1807 TAMIAMI TRAIL EAST,NAPLES,34112,4632,11,WGS84,DPHO,,FACILITY,EXACT,26,8,15.98,81,46,53.09,621468.51,239030.22,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-03-08T00:00:00.000Z,2004_DOQQ,5000,5000,3,DPHO,WILLIAMS_CA,Florida Department of Environmental Protection,CR,2010-03-08T15:17:23.000Z,3955,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_291291/gis-facility!search
-80.175766561063838,26.683896194041402,SED,257179,ABC U PULL IT,293204,CLOSED,SELVENDRAN_G,,2005-09-15T00:00:00.000Z,,U,451 BENOIST FARM ROAD,WEST PALM BEACH,33407,,50,HARN,DPHO,,CAP_RAP SITE,CENTR,26,41,2.0086,80,10,32.7499,779830.94,303545.73,THORNTON_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-03-03T04:55:58.000Z,1999 doqs,3223,,4,DPHO,THORNTON_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-03-03T04:55:58.000Z,3390,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_257179/gis-facility!search
-80.521453294354416,27.415187867711786,SED,228175,AIR TRACTOR 502 CRASH SITE 9-18-2003 KANAWAH GROVES,276625,CLOSED,ARMSTRONG_B,,2003-09-18T00:00:00.000Z,petroleum and sulfur based pesticide,N,7720 SNEED ROAD,FORT PIERCE,34945,,56,NAD83,DPHO,off of E end of Runway,CAP_RAP SITE,APPRX,27,24,54.658,80,31,17.2217,743216.13,383692.54,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2016-02-03T00:00:00.000Z,IMAGERY_11_13,5000,5000,3,DPHO,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2016-02-03T08:43:52.000Z,3086,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_228175/gis-facility!search
-80.180189504108199,26.582052140428093,SED,271252,LACUNA COUNTRY CLUB,302216,CLOSED,RUECKERT_W,,2006-01-09T00:00:00.000Z,We sent 780 letter to potential property owner.,N,6400 GRAND LACUNA BLVD.,LAKE WORTH,,,50,HARN,DPHO,golf course,CAP_RAP SITE,APPRX,26,34,55.3701,80,10,48.6725,779741.87,292231.79,TRACY_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CR,2006-12-05T15:43:48.000Z,2004 doqqs,4346,,4,DPHO,TRACY_A,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2006-12-05T15:43:48.000Z,3537,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_271252/gis-facility!search
-80.260198422222217,25.75349554075553,SED,274338,LANCASTER PLAZA/FORMER CORAL GABLES CLEANERS,304363,CLOSED,RUECKERT_W,,2006-09-28T00:00:00.000Z,,U,250 MINORCA AVENUE,CORAL GABLES,33134,4406,13,NAD83,DPHO,DRY CLEANING CONTAMINANTS,CAP_RAP SITE,APPRX,25,45,12.5671,80,15,36.7046,774578.78,200076.31,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2014-04-09T00:00:00.000Z,IMAGERY_11_13,5000,5000,3,DPHO,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2014-12-09T13:53:40.000Z,3611,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_274338/gis-facility!search
-80.21057662566335,26.638163126503635,SED,276544,LANIER PROPERTY,302714,CLOSED,CHAPMAN_M,,2009-08-19T00:00:00.000Z,,U,2900 LUCCA ST,WELLINGTON,33467,,50,NAD83,DPHO,Community Club House,CAP_RAP SITE,PROMF,26,38,17.3696,80,12,38.0661,776530.68,298364.72,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2011-10-25T00:00:00.000Z,IMAGERY_04_09,5000,5000,3,DPHO,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2011-10-25T07:36:10.000Z,3563,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_276544/gis-facility!search
-80.166749404776823,26.130092804560775,SED,211581,LINCOLN PARK- CFL ONE STOP SHOP (FORMER ELEMENTARY SCOOL),282941,CLOSED,BROWN_KP,,2002-10-14T00:00:00.000Z,,N,1901 NW 6TH STREET,FORT LAUDERDALE,33311,,6,NAD83,DPHO,"Open area, park & school",CAP_RAP SITE,CENTR,26,7,48.3169,80,10,0.2882,782636.83,242132.77,WIERZBICKI_P,Florida Department of Environmental Protection,CR,2010-08-09T00:00:00.000Z,2004_DOQQ,1399,1399,3,DPHO,WIERZBICKI_P,Florida Department of Environmental Protection,CL,2010-08-09T09:35:11.000Z,3242,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_211581/gis-facility!search
-82.570987391979415,27.49327472646528,SWD,238843,701 9TH STREET WEST AKA KALIN FINANCIAL COMPANY,282548,CLOSED,SEGO_JR,,2004-06-03T00:00:00.000Z,,N,701 9TH STREET WEST,BRADENTON,34205,,41,WGS84,DPHO,,CAP_RAP SITE,EXACT,27,29,35.7708,82,34,15.5423,540911,388339,ROESSLER_J,DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2009-05-29T00:00:00.000Z,2004_DOQQ,702,702,3,DPHO,SEGO_JR,FL DEPARTMENT OF ENVIRONMENTAL PROTECTION,CL,2009-05-29T13:22:16.000Z,3222,http://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/COM_238843/gis-facility!search
